index;Provincia;Municipio;Direccion;Estacion;FECHA-HORA;CO;NO2;O3;PART;SO2;SH2
104; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-17:30;;12;102; ;;
105; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-17:40;;15;98; ;;
106; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-17:50;;15;99; ;;
107; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-18:00;;18;96; ;;
108; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-18:10;;16;97; ;;
109; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-18:20;;17;98; ;;
110; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-18:30;;17;96; ;;
111; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-18:40;;23;89; ;;
112; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-18:50;;24;87; ;;
113; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-19:00;;28;82; ;;
114; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-19:10;;35;74; ;;
115; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-19:20;;32;74; ;;
116; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-19:30;;35;73; ;;
117; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-19:40;;42;62; ;;
118; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-19:50;;58;46; ;;
119; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-20:00;;84;18; ;;
120; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-20:10;;67;27; ;;
121; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-20:20;;65;28; ;;
122; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-20:30;;91;6; ;;
123; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-20:40;;92;5; ;;
124; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-20:50;;97;3; ;;
125; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-21:00;;51;30; ;;
126; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-21:10;;37;36; ;;
127; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-21:20;;36;35; ;;
128; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-21:30;;36;32; ;;
129; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-21:40;;44;23; ;;
130; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-21:50;;45;21; ;;
131; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-22:00;;41;26; ;;
132; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-22:10;;29;39; ;;
133; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-22:20;;26;40; ;;
134; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-22:30;;27;38; ;;
135; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-22:40;;32;36; ;;
136; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-22:50;;38;27; ;;
137; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-23:00;;29;36; ;;
138; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-23:10;;24;39; ;;
139; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-23:20;;44;21; ;;
140; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-23:30;;27;38; ;;
141; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-23:40;;32;30; ;;
142; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;15/03/21-23:50;;23;39; ;;
143; SEVILLA; SEVILLA; MEDINA Y GALNARES, 62;  SAN JERONIMO;16/03/21-00:00;;20;42; ;;
0; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-00:10;;4;64;12;3;
1; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-00:20;;4;64;11;3;
2; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-00:30;;3;64;10;3;
3; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-00:40;;3;64;7;3;
4; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-00:50;;3;62;5;4;
5; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-01:00;;4;59;4;4;
6; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-01:10;;5;58;3;4;
7; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-01:20;;5;56;2;3;
8; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-01:30;;5;54;1;4;
9; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-01:40;;5;53;1;3;
10; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-01:50;;5;53;2;4;
11; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-02:00;;5;53;2;3;
12; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-02:10;;5;53;2;4;
13; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-02:20;;5;52;3;4;
14; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-02:30;;6;51;2;4;
15; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-02:40;;6;51;3;4;
16; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-02:50;;5;53;3;4;
17; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-03:00;;5;53;4;3;
18; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-03:10;;5;53;6;4;
19; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-03:20;;5;52;6;3;
20; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-03:30;;5;52;6;4;
21; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-03:40;;5;55;7;3;
22; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-03:50;;4;56;8;3;
23; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-04:00;;5;57;8;4;
24; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-04:10;;5;57;8;4;
25; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-04:20;;5;55;8;4;
26; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-04:30;;6;54;8;4;
27; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-04:40;;6;51;8;3;
28; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-04:50;;6;51;8;4;
29; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-05:00;;6;51;7;4;
30; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-05:10;;6;51;8;4;
31; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-05:20;;6;51;8;4;
32; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-05:30;;6;53;8;4;
33; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-05:40;;6;56;8;4;
34; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-05:50;;6;57;9;4;
35; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-06:00;;7;55;9;3;
36; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-06:10;;8;52;9;3;
37; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-06:20;;9;50;10;4;
38; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-06:30;;10;48;9;3;
39; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-06:40;;12;45;10;3;
40; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-06:50;;15;43;10;4;
41; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-07:00;;17;43;10;4;
42; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-07:10;;19;43;10;4;
43; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-07:20;;13;50;11;4;
44; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-07:30;;15;47;11;3;
45; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-07:40;;23;38;11;4;
46; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-07:50;;24;35;11;4;
47; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-08:00;;27;32;11;3;
48; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-08:10;;27;32;11;4;
49; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-08:20;;30;29;11;4;
50; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-08:30;;29;28;12;3;
51; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-08:40;;32;27;12;3;
52; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-08:50;;30;29;12;4;
53; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-09:00;;29;31;12;4;
54; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-09:10;;29;32;12;4;
55; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-09:20;;28;33;13;4;
56; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-09:30;;26;36;13;4;
57; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-09:40;;23;40;14;4;
58; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-09:50;;21;44;15;4;
59; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-10:00;;18;49;16;4;
60; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-12:10;;10; ; ;3;
61; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-12:20;;11;70; ;4;
62; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-12:30;;11;73; ;4;
63; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-12:40;;9;77; ;4;
64; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-12:50;;10;78; ;4;
65; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-13:00;;9;79; ;4;
66; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-13:10;;9;83; ;4;
67; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-13:20;;10;82;1;4;
68; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-13:30;;9;84;4;4;
69; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-13:40;;9;86;8;4;
70; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-13:50;;8;90;10;3;
71; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-14:00;;8;91;11;4;
72; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-14:10;;7;94;12;4;
73; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-14:20;;6;96;13;4;
74; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-14:30;;7;96;14;3;
75; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-14:40;;7;96;14;4;
76; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-14:50;;7;97;15;4;
77; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-15:00;;6;98;14;4;
78; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-15:10;;7;97;13;4;
79; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-15:20;;6;98;13;4;
80; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-15:30;;6;98;12;3;
81; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-15:40;;7;98;12;3;
82; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-15:50;;7;99;12;4;
83; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-16:00;;6;98;12;4;
84; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-16:10;;5;101;13;4;
85; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-16:20;;5;100;13;4;
86; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-16:30;;5;100;13;4;
87; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-16:40;;5;101;13;4;
88; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-16:50;;5;100;13;4;
89; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-17:00;;6;100;13;4;
90; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-17:10;;7;99;13;4;
91; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-17:20;;6;100;13;4;
92; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-17:30;;7;99;14;4;
93; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-17:40;;7;100;13;4;
94; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-17:50;;7;100;14;4;
95; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-18:00;;7;99;15;4;
96; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-18:10;;8;100;16;4;
97; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-18:20;;7;101;17;4;
98; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-18:30;;10;98;18;4;
99; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-18:40;;12;95;19;4;
100; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-18:50;;10;98;20;4;
101; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-19:00;;11;99;21;4;
102; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-19:10;;12;97;21;4;
103; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-19:20;;15;93;22;4;
104; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-19:30;;18;89;23;4;
105; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-19:40;;22;83;23;4;
106; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-19:50;;25;77;23;4;
107; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-20:00;;28;77;23;4;
108; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-20:10;;33;72;23;4;
109; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-20:20;;67;44;24;4;
110; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-20:30;;56;53;24;4;
111; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-20:40;;65;44;24;4;
112; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-20:50;;75;36;24;4;
113; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-21:00;;88;24;24;4;
114; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-21:10;;80;32;25;3;
115; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-21:20;;86;25;24;4;
116; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-21:30;;79;27;24;4;
117; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-21:40;;54;46;24;4;
118; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-21:50;;37;59;23;4;
119; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-22:00;;30;65;23;4;
120; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-22:10;;23;68;23;4;
121; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-22:20;;20;70;23;4;
122; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-22:30;;15;70;22;4;
123; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-22:40;;12;71;23;3;
124; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-22:50;;10;72;23;4;
125; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-23:00;;9;73;23;4;
126; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-23:10;;7;75;22;4;
127; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-23:20;;6;76;21;4;
128; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-23:30;;6;75;21;4;
129; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-23:40;;6;74;20;4;
130; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;15/03/21-23:50;;10;69;19;4;
131; SEVILLA; MAIRENA DEL ALJARAFE; PARQUE PERIURBANO DE PORZUNA;  ALJARAFE;16/03/21-00:00;;15;61;18;4;
0; SEVILLA; SEVILLA; PASEO DE EUROPA, S/N;  BERMEJALES;15/03/21-08:30;483;48; ; ;5;
1; SEVILLA; SEVILLA; PASEO DE EUROPA, S/N;  BERMEJALES;15/03/21-08:40;297;47; ; ;4;
2; SEVILLA; SEVILLA; PASEO DE EUROPA, S/N;  BERMEJALES;15/03/21-08:50;543;50; ; ;4;
3; SEVILLA; SEVILLA; PASEO DE EUROPA, S/N;  BERMEJALES;15/03/21-09:00;620;50; ; ;4;
4; SEVILLA; SEVILLA; PASEO DE EUROPA, S/N;  BERMEJALES;15/03/21-09:10;674;45; ; ;4;
5; SEVILLA; SEVILLA; PASEO DE EUROPA, S/N;  BERMEJALES;15/03/21-09:20;380;40; ; ;4;
6; SEVILLA; SEVILLA; PASEO DE EUROPA, S/N;  BERMEJALES;15/03/21-09:30;429;34; ; ;4;
7; SEVILLA; SEVILLA; PASEO DE EUROPA, S/N;  BERMEJALES;15/03/21-09:40;228;37; ; ;4;
8; SEVILLA; SEVILLA; PASEO DE EUROPA, S/N;  BERMEJALES;15/03/21-09:50;258;30; ; ;4;
9; SEVILLA; SEVILLA; PASEO DE EUROPA, S/N;  BERMEJALES;15/03/21-10:00;394;30; ; ;4;
10; SEVILLA; SEVILLA; PASEO DE EUROPA, S/N;  BERMEJALES;15/03/21-10:10;287;22; ; ;4;
11; SEVILLA; SEVILLA; PASEO DE EUROPA, S/N;  BERMEJALES;15/03/21-10:20;342;22;54; ;4;
12; SEVILLA; SEVILLA; PASEO DE EUROPA, S/N;  BERMEJALES;15/03/21-10:30;373;19;54; ;4;
13; SEVILLA; SEVILLA; PASEO DE EUROPA, S/N;  BERMEJALES;15/03/21-10:40;624;20;56; ;4;
14; SEVILLA; SEVILLA; PASEO DE EUROPA, S/N;  BERMEJALES;15/03/21-10:50;583;20;57; ;4;
15; SEVILLA; SEVILLA; PASEO DE EUROPA, S/N;  BERMEJALES;15/03/21-11:00;572;20;59; ;4;
16; SEVILLA; SEVILLA; PASEO DE EUROPA, S/N;  BERMEJALES;15/03/21-11:10;493;20;60; ;4;
17; SEVILLA; SEVILLA; PASEO DE EUROPA, S/N;  BERMEJALES;15/03/21-11:20;428;16;64; ;4;
18; SEVILLA; SEVILLA; PASEO DE EUROPA, S/N;  BERMEJALES;15/03/21-11:30;301;19;62; ;4;
19; SEVILLA; SEVILLA; PASEO DE EUROPA, S/N;  BERMEJALES;15/03/21-11:40;332;17;67; ;3;
20; SEVILLA; SEVILLA; PASEO DE EUROPA, S/N;  BERMEJALES;15/03/21-11:50;276;18;66; ;4;
21; SEVILLA; SEVILLA; PASEO DE EUROPA, S/N;  BERMEJALES;15/03/21-12:00;394;14;69; ;3;
22; SEVILLA; SEVILLA; PASEO DE EUROPA, S/N;  BERMEJALES;15/03/21-12:10;333;15;68; ;4;
